ID,MET,METphi,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total_products,Total_b,Total_j,Total_g,Total_leptons
122,6869.64,1.6683299999999999,174227.0,173339.0,0.0130017,-0.08350410000000001,146327.0,112196.0,-0.755099,2.37316,108582.0,86751.6,-0.690083,-2.62875,72224.7,28076.9,-1.59321,-2.19158,4,2,2,0,0
123,21629.4,0.156041,385252.0,249916.0,-0.993195,1.2927799999999998,375848.0,149684.0,-1.56976,-1.58776,234302.0,99429.6,-1.49993,-2.67862,67108.4,47888.5,-0.8652639999999999,-2.13937,5,1,4,0,0
124,79048.6,-1.9121700000000001,1298170.0,90997.3,3.34974,-0.25654899999999997,187980.0,84548.3,1.43377,2.36844,116197.0,81830.1,0.8759979999999999,1.31168,91793.8,72126.7,0.721911,-2.85051,9,0,9,0,0
125,44648.0,0.08928860000000001,669276.0,79983.5,2.81326,0.224158,398158.0,58365.8,2.60732,-2.11632,104489.0,48243.3,1.39061,-3.14111,288175.0,29302.1,2.9760000000000004,1.6515900000000001,5,2,3,0,0
126,33189.8,-2.4043099999999997,196107.0,153080.0,0.728684,-2.63159,104425.0,79503.8,-0.77013,0.45483,70405.8,65853.9,0.320982,-0.30695300000000003,80449.7,25903.3,1.793,-2.8129,5,2,2,0,1
127,62141.2,3.07757,332357.0,104462.0,1.82362,0.092485,91208.0,71876.0,0.709896,-3.06296,39657.0,32230.0,0.625205,-0.143253,0.0,0.0,0.0,0.0,3,1,2,0,0
128,67456.3,1.50873,98636.5,94307.0,0.158525,-2.1567,87860.6,57074.9,-0.991975,-1.56732,362549.0,54647.8,2.57964,1.0932600000000001,68133.6,40970.7,1.07769,1.04251,4,1,3,0,0
129,46920.5,2.81031,114363.0,108383.0,0.304745,0.0663711,75244.0,72842.5,-0.212456,-2.6051900000000003,70070.6,51452.3,0.8072050000000001,2.85117,52728.1,31874.2,-1.07885,0.445896,5,2,3,0,0
130,47792.8,2.74348,95737.6,94968.5,0.0761054,-1.27673,99392.9,79297.9,-0.695321,-0.800439,45363.9,43571.7,-0.198751,0.538375,125804.0,41155.5,-1.7755900000000002,2.16034,8,1,7,0,0
131,83694.5,-0.248955,980843.0,159547.0,2.5024900000000003,2.84328,52317.1,52044.1,0.0575612,-0.479371,237967.0,30251.1,2.75127,0.388178,25823.9,24778.2,-0.151823,2.31739,5,1,4,0,0
132,41134.6,-3.04794,408937.0,263967.0,-0.989632,-1.1387399999999999,1029720.0,151190.0,-2.60563,2.8896599999999997,136208.0,131115.0,-0.225508,1.45164,230801.0,123412.0,-1.2361,0.961376,9,1,8,0,0
133,62730.0,1.05966,369792.0,120040.0,1.7882,-0.896335,494520.0,108144.0,2.20004,2.95445,71406.9,37714.8,1.25237,0.910235,0.0,0.0,0.0,0.0,3,2,1,0,0
134,26464.0,0.0708465,572541.0,92640.2,2.50715,-1.8803400000000001,83629.9,83078.8,0.07733999999999999,2.3604700000000003,48292.2,45081.9,0.362057,0.842517,40772.9,38173.0,-0.324558,-0.249212,6,1,4,0,1
135,201590.0,1.71816,111146.0,86320.0,-0.7337739999999999,-1.91842,497933.0,73234.6,-2.6038,-1.77816,78339.4,53249.2,-0.933097,-0.754704,423267.0,50586.2,2.81382,-0.195077,7,1,5,0,1
136,49574.6,2.46235,180174.0,143507.0,0.6978489999999999,-0.9512510000000001,79927.6,75549.0,0.323606,-3.10026,61630.1,60729.9,0.104769,1.02631,154214.0,48475.5,1.82334,0.94962,6,1,5,0,0
137,138644.0,-1.95632,238407.0,66886.7,-1.94338,1.42032,72031.1,43554.4,-1.08247,0.926006,75374.4,36463.1,1.35054,1.21397,0.0,0.0,0.0,0.0,3,1,2,0,0
138,27423.3,-2.86389,278378.0,103721.0,1.64288,-0.125401,220297.0,86454.4,1.58604,0.492328,309643.0,65589.8,2.23151,1.7378,526845.0,63152.9,-2.8107,-1.86608,13,2,11,0,0
139,26878.2,-2.25849,449181.0,124585.0,1.95453,-0.49186899999999995,207726.0,109401.0,-1.25442,3.03525,161318.0,85077.6,-1.24648,2.35541,158531.0,70822.5,-1.43619,1.01145,7,1,6,0,0
140,23468.3,0.688597,555275.0,174492.0,1.82494,-2.6286,509682.0,132617.0,2.01937,0.202956,401284.0,88638.5,2.19047,1.75006,66391.8,47738.8,0.8537450000000001,-2.2152,7,0,7,0,0
141,49993.2,-1.33997,154941.0,92602.4,-1.09485,-3.06786,114419.0,85857.8,-0.791083,1.0486,276259.0,79363.4,1.91793,-0.612585,237710.0,50300.8,-2.23388,1.7718599999999998,5,1,3,0,1
142,11402.7,1.02662,758902.0,144588.0,-2.34174,2.9325799999999997,133264.0,127098.0,0.283801,0.424913,149999.0,105502.0,0.886066,-0.659489,100178.0,51370.4,-1.28517,-2.6833299999999998,5,1,4,0,0
143,218172.0,3.13517,337681.0,332981.0,0.142737,-0.149179,200172.0,106307.0,-1.23766,2.6141900000000002,72331.1,55371.4,-0.7559100000000001,-2.43237,36634.7,34845.0,0.204866,0.949268,6,1,4,0,1
144,126667.0,2.28179,198885.0,191740.0,-0.22551,-0.486509,1172190.0,71381.4,3.4906900000000003,-2.6612400000000003,68402.9,64072.4,-0.33852600000000005,1.8294700000000002,76243.5,63829.7,0.609223,-2.66877,7,2,4,0,1
145,27885.4,-1.8818400000000002,222285.0,104030.0,1.39054,0.64166,331552.0,82242.4,-2.06769,-0.603997,100753.0,74405.5,0.814315,1.10222,516035.0,73328.4,-2.63863,-2.4486,10,2,8,0,0
146,140022.0,0.0385088,381142.0,145039.0,1.6198,-2.8254200000000003,107157.0,45881.1,1.48827,1.78499,29976.2,29838.1,0.0912357,-0.290626,0.0,0.0,0.0,0.0,3,2,1,0,0
147,12578.4,-0.611142,150298.0,149876.0,0.0285048,2.85703,143692.0,104143.0,-0.839194,-0.627011,188902.0,88548.2,-1.3861,0.773331,44980.3,41178.4,-0.415011,-2.0396900000000002,4,1,3,0,0
148,122662.0,-0.204193,251489.0,137677.0,1.20764,2.51571,154922.0,129093.0,0.617029,2.7185799999999998,136515.0,114365.0,-0.574555,-1.8627599999999997,106184.0,103900.0,0.176673,0.269597,6,1,5,0,0
149,20457.3,2.79593,211013.0,199814.0,0.32410700000000003,-0.20514200000000002,187834.0,180669.0,-0.0801365,2.75747,66266.4,27293.9,-1.52917,-2.2385599999999997,63400.2,25895.3,-1.53967,0.542542,5,1,3,0,1
150,103949.0,2.8656599999999997,101958.0,100676.0,0.101702,-0.360601,79602.2,77669.6,0.177224,1.7305,98397.4,67363.5,-0.920461,-1.16446,49321.8,41471.0,0.5980850000000001,-1.44636,5,0,4,0,1
151,46437.5,-1.8880099999999997,1478360.0,70631.2,-3.73376,1.59228,61603.2,46741.7,-0.7530319999999999,-1.24025,53988.0,43813.6,-0.668953,1.75301,0.0,0.0,0.0,0.0,3,1,2,0,0
152,34171.9,0.892976,133396.0,130343.0,-0.168003,-2.7677099999999997,93698.9,89880.7,0.274291,0.393465,49808.8,44103.2,-0.489638,-1.71901,47848.4,40733.4,0.523141,1.61859,5,1,4,0,0
153,60429.6,2.92162,583619.0,148139.0,2.04721,-0.31750700000000004,389060.0,116794.0,1.87274,2.40571,80428.6,45074.8,1.17551,-0.0933711,131358.0,43301.8,1.77175,-1.9545299999999999,5,0,5,0,0
154,99948.4,-1.25239,449567.0,93063.8,2.25702,1.45951,36110.1,33934.8,-0.347545,-3.00383,156526.0,62809.9,-1.56333,-2.10642,0.0,0.0,0.0,0.0,3,2,0,0,1
155,86895.8,-2.3944,84162.6,71678.0,-0.5622590000000001,1.01826,63851.8,63751.1,-0.0380017,-0.688949,225226.0,29558.0,2.71927,1.75793,273779.0,24247.0,3.11508,0.736011,4,1,3,0,0
156,26349.5,0.654808,344837.0,267960.0,-0.694176,-0.11913900000000001,259160.0,188071.0,0.829678,2.8407,418210.0,186411.0,-1.44635,-2.68853,244115.0,109562.0,1.4388299999999998,-2.81019,8,1,7,0,0
157,32888.9,1.89012,295011.0,139510.0,-1.37562,-2.19017,160331.0,127441.0,0.66381,-0.0399054,204910.0,113086.0,-1.19799,-3.02198,555544.0,102448.0,2.37463,1.46071,8,2,5,1,0
158,73933.9,-1.6418,380470.0,234007.0,-1.05597,-2.6602099999999997,139921.0,130465.0,0.322598,0.00897813,102738.0,98571.9,-0.229387,0.7951010000000001,211789.0,54294.6,-2.0356,1.2058,8,2,6,0,0
159,31965.6,-2.8199,254776.0,245315.0,0.0814933,1.9064299999999998,157406.0,150343.0,-0.140185,-0.8526610000000001,100333.0,89702.8,-0.465515,1.17839,106273.0,89585.5,-0.5525869999999999,-2.14866,8,1,7,0,0
160,15351.7,0.285854,235837.0,175838.0,0.7996260000000001,-1.973,136827.0,132896.0,0.22514,1.5305799999999998,70479.5,42144.5,-1.1003,0.740444,101143.0,27255.9,-1.98347,1.8473,6,0,6,0,0
161,31963.9,1.56538,523668.0,63132.4,-2.80493,-1.79614,50560.7,44910.5,0.487249,-1.6901599999999999,27144.3,25454.9,-0.340386,2.3210900000000003,54627.9,54626.0,0.00829841,0.983401,4,1,2,0,1
162,253917.0,2.17144,256244.0,244295.0,0.08027469999999999,-0.786088,144857.0,135342.0,0.367712,-1.98846,155398.0,117904.0,0.7757470000000001,-0.366021,60442.9,48433.7,0.65657,1.11592,6,2,3,0,1
163,138867.0,2.33527,212726.0,137711.0,0.986003,-1.31697,104939.0,103719.0,0.0498292,0.0503267,84725.7,83643.9,-0.0228458,-2.1594,81516.6,77067.0,-0.251245,1.57144,9,2,7,0,0
164,256863.0,2.71402,1625680.0,235221.0,2.61999,0.639183,270709.0,233110.0,0.536936,-0.982828,620993.0,107539.0,2.43888,-2.66767,543349.0,139439.0,2.0363900000000004,2.9361,4,0,3,0,1
165,93176.0,1.79728,1045510.0,818371.0,-0.669393,-1.19801,677832.0,658117.0,0.175768,1.7947400000000002,788878.0,406006.0,1.2827,-2.16134,231359.0,185288.0,-0.684662,1.2990700000000002,11,2,9,0,0
166,34360.0,-3.09832,207107.0,115350.0,1.1861,0.282963,112994.0,100641.0,0.443769,-2.78261,63364.0,59603.9,-0.330495,-0.349914,611269.0,55283.7,-3.0941,2.71285,5,1,3,0,1
167,26079.5,3.03519,366237.0,115998.0,-1.81217,-0.378904,68732.8,51994.9,-0.774284,-2.00703,113767.0,51362.0,-1.42711,-2.6775599999999997,202180.0,48348.6,2.10777,2.80494,8,2,6,0,0
168,13236.5,-2.20132,80038.1,45751.1,-1.15487,-1.82254,62338.9,38900.4,1.0306799999999998,0.214204,84301.9,35183.6,1.51835,1.53278,37194.8,29174.7,0.7157819999999999,2.2993900000000003,5,2,2,0,1
169,137549.0,1.34181,563459.0,336357.0,1.09911,1.10267,261407.0,249421.0,-0.233629,-2.50251,326898.0,142776.0,-1.4683700000000002,-1.8970799999999999,558212.0,125702.0,2.17052,-0.276687,12,3,9,0,0
170,241694.0,-2.65207,356257.0,343779.0,0.106018,1.51839,418456.0,196905.0,1.38483,0.47438100000000005,152560.0,148113.0,0.236284,-2.0116400000000003,196775.0,73685.1,1.63733,-0.475725,9,3,5,0,1
171,6657.83,2.6278599999999996,261408.0,77805.9,-1.88138,1.75025,156561.0,67965.2,-1.47506,-2.46907,94960.9,59749.5,-1.03683,-1.37004,92615.3,55663.4,-1.09293,-0.201562,6,1,5,0,0
172,176280.0,-2.1367700000000003,311079.0,197924.0,-1.0169,1.2932299999999999,95787.3,92290.9,-0.0972584,1.89969,174834.0,66675.4,-1.61731,-3.0864599999999998,349290.0,60678.8,2.43568,-0.410246,8,2,5,0,1
173,91984.3,1.24611,1360550.0,447625.0,-1.7759,-1.4315799999999999,525742.0,331928.0,1.02642,0.47578400000000004,473462.0,285770.0,-1.07522,2.9348099999999997,95920.0,73270.5,-0.764406,1.8929799999999999,10,2,8,0,0
174,18206.3,3.02019,138334.0,128493.0,-0.369811,-0.0634649,90527.0,83269.3,-0.382099,-2.6987099999999997,42839.5,42677.3,-0.036532,1.6002399999999999,36626.8,35271.8,-0.258837,2.8275200000000003,5,1,4,0,0
175,53969.8,0.194054,611730.0,478434.0,0.6680550000000001,-0.8821209999999999,623764.0,304373.0,1.33758,1.9648400000000001,441509.0,288662.0,0.986721,-1.57292,233531.0,230445.0,0.0877425,1.47946,11,3,7,0,1
176,42328.1,-0.383479,146998.0,112111.0,-0.766054,2.00022,98066.1,91546.3,0.291179,-1.58595,526030.0,72788.2,-2.66551,-1.88611,208458.0,64139.2,-1.84624,1.81644,8,2,5,0,1
177,30488.2,-0.608913,115222.0,113538.0,0.147532,2.06679,169568.0,79900.5,1.3817,-1.48275,110429.0,71673.6,-0.985289,2.70161,134367.0,62407.8,-1.39774,-0.42180100000000004,4,2,2,0,0
178,53544.5,-2.4243,572117.0,261836.0,-1.4039,0.454259,738635.0,189251.0,-2.03775,-2.8795599999999997,407285.0,76463.9,-2.35651,2.26843,168323.0,52371.0,1.83363,-0.908834,6,1,5,0,0
179,54483.9,-0.9421780000000001,59946.6,59842.5,-0.0469164,1.4804,59943.3,51892.0,-0.469031,0.21744499999999997,81061.1,45291.9,-1.18335,-2.7227200000000003,37170.3,32315.7,-0.529331,3.0541400000000003,4,1,3,0,0
180,19636.3,2.45477,105622.0,78733.1,0.7954829999999999,1.15505,69637.2,62227.2,-0.4718979999999999,-2.4269,161849.0,61095.0,1.62825,-1.38507,56224.7,34725.5,1.04314,-3.0188599999999997,6,2,4,0,0
181,164730.0,2.82235,258495.0,141535.0,-1.20224,-0.138603,158624.0,93238.6,1.1201,0.453176,332729.0,71300.8,-2.2204200000000003,0.20954099999999998,198150.0,58894.8,-1.88201,-2.34453,11,3,7,0,1
182,22572.1,-2.52077,166847.0,130001.0,0.706654,2.13715,184150.0,106255.0,1.1372,-1.08978,343615.0,62679.3,-2.385,-0.312406,77056.7,62248.1,0.6556529999999999,1.3203799999999999,9,1,6,0,2
183,99704.3,0.2128,105212.0,99583.0,-0.198657,2.47284,91853.5,77009.0,0.5945520000000001,-2.08968,857018.0,57081.7,-3.40092,-0.180842,105033.0,35046.0,1.7591599999999998,-1.4965700000000002,7,1,5,0,1
184,51527.4,1.00071,389710.0,95762.0,-2.08101,-1.9786700000000002,163027.0,83641.5,1.28488,1.1029799999999998,144098.0,66579.5,1.40057,2.63195,262813.0,65656.3,2.06253,0.145405,8,2,6,0,0
185,6672.6,-0.527299,101198.0,98169.2,-0.222048,-1.69095,98784.0,96609.2,-0.160592,1.7511900000000002,43958.9,42888.0,0.100207,-3.02336,35580.5,30506.2,-0.5064489999999999,-0.112427,6,2,4,0,0
186,64392.3,1.90127,164267.0,142574.0,0.5424329999999999,-0.746764,132671.0,90674.4,0.925099,1.9612900000000002,421405.0,62770.1,-2.59148,-2.56243,45066.0,32354.6,0.854922,-1.6791200000000002,5,0,4,0,1
187,22052.2,-2.52889,413642.0,230032.0,-1.18503,0.57521,135943.0,133015.0,-0.115624,-1.79971,185222.0,122864.0,-0.960728,-2.29426,88502.4,84268.3,0.28794699999999995,1.8328,7,1,6,0,0
188,22605.6,-2.8728700000000003,214612.0,136022.0,1.02567,-0.645767,239709.0,100482.0,1.5113299999999998,2.75831,965933.0,26872.7,4.2749,1.88952,27931.3,25675.9,0.395675,1.33362,8,1,7,0,0
189,23853.2,-2.99966,420573.0,139806.0,1.76513,-1.52742,227731.0,66565.7,1.90007,0.651323,50488.6,49701.0,-0.156026,0.816041,85349.1,45565.3,1.23875,0.675301,8,1,5,1,1
190,109821.0,1.6623700000000001,475886.0,336355.0,0.880533,1.10956,1031960.0,275790.0,1.99251,-3.08843,431638.0,244350.0,1.1681,0.190273,247385.0,196475.0,0.69429,-1.76562,12,2,10,0,0
191,46450.6,-0.330113,1451490.0,106624.0,3.30267,2.90191,425288.0,96687.1,2.1609700000000003,-3.09267,90185.4,84484.2,-0.32411,-0.07813350000000001,120724.0,53974.4,-1.44265,0.6226619999999999,6,0,6,0,0
192,22471.6,1.6607599999999998,270086.0,106574.0,-1.58104,-0.424875,96488.6,90826.5,0.280352,3.0864,60880.6,56128.9,-0.392684,0.377921,180957.0,44620.2,2.07578,2.7437,4,2,2,0,0
193,85655.7,0.643592,700915.0,166747.0,-2.11361,2.40388,484376.0,88546.4,2.38354,-0.646148,167551.0,49443.7,1.88621,-1.2841200000000002,57353.1,49000.6,0.559262,-1.60155,5,2,3,0,0
194,108778.0,-2.73457,473556.0,470170.0,-0.034894999999999995,-0.243106,378843.0,363102.0,-0.16426,1.35493,303817.0,249985.0,0.602123,-3.06892,248764.0,238398.0,-0.0404189,-2.11663,8,4,4,0,0
195,7702.44,-1.26667,350917.0,104277.0,-1.88281,2.8660200000000002,266341.0,91398.8,-1.72645,-0.369,106847.0,89473.1,-0.6060220000000001,0.8176869999999999,233510.0,34815.7,-2.58956,-2.58785,5,0,5,0,0
196,41335.4,-2.4161799999999998,114062.0,80509.0,0.869075,-1.0590700000000002,97129.6,71369.4,-0.8122550000000001,1.50304,308677.0,62629.4,2.27717,-3.05093,420853.0,52013.1,2.77965,1.5969,6,1,5,0,0
197,26639.9,-2.5403599999999997,148170.0,110422.0,0.792895,0.400713,104114.0,101140.0,0.0246773,-2.97243,86191.5,69855.4,0.654662,-1.3304,43311.9,42199.9,0.214876,0.827175,5,1,4,0,0
198,61710.7,0.185999,392805.0,126752.0,-1.7963,2.92391,116666.0,41800.7,1.68006,0.545937,41233.8,34296.5,-0.5763520000000001,0.215694,213955.0,32010.9,-2.5862700000000003,-2.58109,5,2,2,0,1
199,112153.0,-2.38311,370634.0,270940.0,0.814291,1.3693600000000001,286157.0,268067.0,0.325086,-1.69165,185133.0,167936.0,-0.443407,0.725137,98596.7,68031.7,0.908129,2.72127,5,1,4,0,0
200,32582.6,-2.85833,120433.0,116006.0,0.14161700000000002,-1.41521,103439.0,102739.0,0.0255767,1.32364,57559.3,56988.9,-0.07377130000000001,-2.7824,79049.5,46530.1,1.11275,-1.2181899999999999,8,2,5,0,1
201,143556.0,-0.7400439999999999,222989.0,189611.0,0.52971,2.77355,138237.0,99513.8,-0.846474,-0.212664,252061.0,54677.0,2.20861,2.06704,68728.0,44726.8,-0.994381,0.40011199999999997,6,2,3,0,1
202,55408.7,2.62636,190215.0,104013.0,1.21085,0.926098,252470.0,94335.5,1.6396700000000002,-1.61198,60475.2,47044.4,0.7302029999999999,-2.8239799999999997,192227.0,36462.6,2.34537,0.986151,6,0,5,0,1
203,15523.7,-0.460524,116553.0,41000.2,-1.70281,-2.0957,132453.0,39297.4,-1.88429,1.0436,280276.0,35131.6,-2.76539,-2.0439700000000003,36852.7,31612.2,-0.568125,1.89924,4,0,3,0,1
204,17065.7,-0.425501,135215.0,121606.0,-0.413145,0.760121,478960.0,85473.3,2.40689,-1.87205,219890.0,54774.4,2.06652,-3.00215,36415.6,34874.2,0.269206,1.9058,5,0,5,0,0
205,175458.0,-0.6928449999999999,600907.0,149474.0,-2.06725,2.41709,83118.9,70912.3,-0.566142,1.24871,366546.0,69386.3,-2.34787,-0.19839,70099.8,68595.9,-0.1329,-2.65639,7,1,5,0,1
206,168296.0,-2.08468,498629.0,331665.0,-0.956972,1.1275899999999999,113398.0,109412.0,0.13788399999999998,-1.9275900000000001,155697.0,60959.0,-1.58779,1.5463799999999999,152081.0,55528.8,1.66406,-2.32681,12,4,7,0,1
207,23383.9,2.8,150229.0,96476.2,-1.00221,-0.5862350000000001,646781.0,45231.4,-3.35202,3.0647599999999997,278216.0,44780.5,-2.51297,1.8711900000000001,99859.7,31229.0,-1.82841,0.442762,4,1,3,0,0
208,18114.9,0.0694402,404548.0,156219.0,1.60193,-0.131434,272893.0,63441.0,-2.13711,-2.7602599999999997,76924.6,44712.2,1.12212,2.82639,503908.0,104697.0,2.2535,2.34124,5,1,2,0,2
209,15376.0,-2.94499,166966.0,104242.0,-1.03076,1.52939,122179.0,84652.5,0.877242,-0.42426800000000003,104410.0,57498.3,-1.20046,-0.329056,59194.7,56317.9,0.158613,-2.58374,5,1,4,0,0
210,14892.8,0.17965699999999998,590992.0,88027.2,-2.59002,-1.22904,470510.0,61278.3,-2.72669,1.1041100000000001,268890.0,52834.0,-2.30993,2.72166,70064.0,42100.9,-1.08543,2.72948,4,1,3,0,0
211,109324.0,-1.5836299999999999,194573.0,88125.9,1.42775,0.642862,368901.0,64675.2,2.42588,2.20348,87974.3,57512.3,0.979489,1.7499200000000001,430327.0,46262.7,2.92023,-1.39129,5,1,4,0,0
212,87698.5,1.8408200000000001,1731920.0,261778.0,2.57678,-0.725625,242405.0,233524.0,0.0298438,-2.66331,240617.0,226829.0,0.30516,1.7321900000000001,1875880.0,91667.1,-3.71119,-0.92517,7,1,6,0,0
213,169958.0,1.0310700000000002,248708.0,234538.0,-0.295352,-1.45688,184021.0,182608.0,-0.082976,-2.9694700000000003,167008.0,106496.0,-0.992141,1.0777700000000001,36098.4,35351.0,-0.00415596,-0.8257209999999999,5,1,4,0,0
214,67201.9,1.24753,599514.0,208814.0,1.7155900000000002,-2.3141,185168.0,180164.0,-0.213019,0.46699300000000005,126287.0,106798.0,0.583394,-2.2934900000000003,107327.0,103061.0,-0.27820900000000004,1.4415799999999999,7,2,5,0,0
215,29340.2,-1.29565,150226.0,86201.3,-1.15013,1.22139,449526.0,41828.6,-3.0655,3.08334,65936.9,39310.7,-1.0975,-0.7715609999999999,178771.0,37084.2,-2.2545900000000003,-1.6473799999999998,5,1,4,0,0
216,52376.6,2.3073,150219.0,107983.0,-0.831908,-1.75102,107948.0,59390.2,-1.20088,0.66979,144555.0,48346.1,-1.75724,-2.64479,213499.0,44563.4,2.24853,2.0706599999999997,6,0,6,0,0
217,89039.2,-0.7518199999999999,312651.0,86962.1,1.95198,-2.94493,82888.5,58683.4,0.841043,2.15357,58770.0,58081.8,-0.0264591,1.11886,55925.9,55774.2,0.00537084,-0.396794,4,2,2,0,0
218,29371.5,-2.55913,114599.0,65208.4,-1.16138,0.566623,78072.8,50181.4,1.00627,-2.61206,38478.1,29860.5,-0.728206,2.38183,114162.0,24532.6,2.21604,-1.63606,5,0,4,0,1
219,60796.6,-2.69495,111185.0,94676.5,0.572203,1.35205,335297.0,70338.6,-2.24333,-0.8578950000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0
220,229007.0,-1.9369999999999998,384398.0,349026.0,0.410161,0.692258,292246.0,163686.0,1.16946,-2.91531,75422.4,73609.3,0.119619,2.73659,99043.5,49797.7,1.30674,0.017901300000000002,5,1,3,0,1
221,58172.5,-1.29445,101802.0,68084.1,0.941442,1.57627,50446.5,33861.9,-0.946513,-2.1493599999999997,142795.0,29680.8,-2.25186,1.13025,71044.8,23557.8,-1.7643799999999998,-3.0451,5,1,4,0,0
222,36076.2,2.98055,448344.0,378793.0,-0.563241,-0.145653,799206.0,164364.0,2.26332,3.0537,160138.0,152802.0,-0.269812,2.91665,66606.0,44825.5,-0.944318,-2.222,5,1,4,0,0
223,51653.7,1.138,138489.0,63509.5,-1.4129,-2.6649599999999998,159553.0,61843.6,1.59615,-1.47306,66135.6,57674.5,-0.520369,0.598242,45498.1,45078.1,0.046825300000000014,-3.06288,6,2,4,0,0
224,78874.8,2.14657,95794.7,81873.8,-0.561136,-0.211454,141503.0,76080.0,-1.22586,-2.61597,60117.4,48646.7,-0.645412,1.50768,134371.0,45749.6,-1.7355900000000002,-1.2827899999999999,7,1,6,0,0
225,15047.7,-2.37295,101536.0,66439.7,0.970797,0.124848,230208.0,64910.9,1.93737,1.7043599999999999,83397.7,49171.6,1.11542,-2.4416700000000002,230384.0,47329.3,2.26408,0.44334300000000004,6,1,4,0,1
226,64683.9,1.9340099999999998,104323.0,94566.8,-0.440847,0.10880899999999999,108252.0,88060.1,-0.624634,2.66023,178319.0,61872.8,-1.71655,-0.605053,140690.0,48133.7,1.7338,2.99372,9,2,6,0,1
227,129602.0,1.09247,477147.0,184760.0,1.59988,-2.60958,93033.2,89276.7,-0.255726,-0.709907,60745.8,59994.9,0.127929,0.870102,105074.0,37332.4,-1.68685,-1.51949,7,1,6,0,0
228,115313.0,0.21899899999999997,183664.0,178255.0,0.215034,0.6789609999999999,187008.0,171097.0,0.315727,-1.7510700000000001,993905.0,140079.0,-2.64717,1.9939799999999999,137511.0,131584.0,-0.253701,-2.25861,9,2,6,0,1
229,75630.7,1.2226,342767.0,98887.7,1.91378,-2.8660799999999997,2577590.0,62519.1,-4.41212,-0.315183,74841.9,58448.7,-0.707123,-2.29692,63554.0,54052.8,-0.5567770000000001,-0.29339299999999996,7,0,5,0,2
230,115293.0,-1.6413200000000001,373866.0,118417.0,1.81529,0.5028859999999999,1022600.0,99894.5,3.0166,2.6515400000000002,177622.0,65908.3,1.6434799999999998,1.86828,62850.7,23811.3,-1.61959,-0.0426225,5,1,4,0,0
231,22942.0,2.25996,116135.0,96371.1,0.621165,-2.5579400000000003,1248960.0,89280.9,3.3300300000000003,1.29344,112380.0,82615.0,0.8077310000000001,-0.7563949999999999,87277.8,76765.9,0.495125,-1.7092900000000002,9,2,7,0,0
232,50890.8,-3.0779900000000002,59740.4,51128.0,0.567934,1.84792,89012.6,45308.6,1.29018,-0.7589199999999999,50681.9,40485.2,-0.690401,-2.58747,40740.1,37888.6,-0.313125,0.6679390000000001,6,0,6,0,0
233,1384.49,-3.01673,195783.0,89943.4,-1.41241,2.35262,203210.0,72920.7,-1.67953,-0.38366,178348.0,45677.8,-2.03472,-1.48455,52810.1,33364.9,-1.024,-1.8185900000000002,6,1,5,0,0
234,120234.0,-3.0481599999999998,166521.0,111034.0,-0.940142,-0.117993,42945.2,42743.3,-0.0971391,-2.27161,48262.6,21720.0,1.43659,1.58887,0.0,0.0,0.0,0.0,3,1,0,0,2
235,25410.3,3.0814,185681.0,98435.5,-1.24336,-1.81073,114003.0,81975.0,0.848447,0.30307399999999995,87398.8,68430.5,0.711951,1.9655799999999999,114912.0,58725.4,-1.28279,0.558802,7,2,5,0,0
236,29932.7,-1.8384200000000002,152179.0,80392.9,1.24779,1.47476,86917.3,59311.6,0.909763,-1.80587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0
237,30252.2,0.5553680000000001,819847.0,163356.0,-2.29619,2.6726799999999997,516911.0,112116.0,-2.2093,-0.36880999999999997,448506.0,97482.7,-2.2067900000000003,-0.9972409999999999,249828.0,83505.1,-1.7585099999999998,1.3735,6,1,5,0,0
238,58614.1,0.31771,1031860.0,129967.0,2.76066,2.7589599999999996,129360.0,122037.0,0.301496,0.037392199999999993,336952.0,95204.8,1.93533,-2.90027,111868.0,83502.8,0.7949039999999999,-1.07257,5,1,4,0,0
239,40621.8,0.81489,138056.0,133103.0,-0.264731,-2.45433,100507.0,97508.2,-0.209771,0.67673,73907.2,61803.2,0.608801,-0.365809,83945.4,56740.4,-0.934654,2.39006,5,2,3,0,0
