ID,MET,METphi,Type_1,P1,P2,P3,P4,Type_2,P5,P6,P7,P8,Type_3,P9,P10,P11,P12,Type_4,P13,P14,P15,P16,Type_5,P17,P18,P19,P20,Type_6,P21,P22,P23,P24,Type_7,P25,P26,P27,P28,Type_8,P29,P30,P31,P32,Type_9,P33,P34,P35,P36,Type_10,P37,P38,P39,P40,Type_11,P41,P42,P43,P44,Type_12,P45,P46,P47,P48,Type_13,P49,P50,P51,P52
66,36593.0,-2.32385,j,61713.0,57541.8,0.347142,-0.557433,j,74547.1,50732.2,-0.925133,1.85032,j,297717.0,39958.1,-2.6968900000000002,-2.83232,j,67933.2,26683.9,1.58033,-0.412508,e+,19824.6,19788.0,0.0607552,2.59407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,122956.0,-1.14408,b,369122.0,326574.0,0.486821,-1.82554,b,277605.0,216685.0,0.688755,1.39607,b,165788.0,160581.0,0.222125,0.854449,j,388303.0,158757.0,1.53643,2.3061,j,131888.0,76920.3,1.12605,0.246081,j,70114.0,66096.1,0.155105,3.10115,j,43677.1,38648.3,-0.49140600000000006,-1.67891,j,94636.0,25707.5,-1.973,2.76301,,,,,,,,,,,,,,,,,,,,,,,,,
68,84739.3,3.11351,b,82733.7,77446.5,-0.311666,-0.184013,b,45121.9,42666.8,-0.306041,0.810807,m-,174258.0,48922.7,-1.94313,2.52503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,70801.5,-0.0140431,b,362914.0,146023.0,-1.55969,2.67166,j,170402.0,85812.2,-1.30758,-2.5159,b,71603.2,67347.9,0.338146,-0.653829,j,98817.9,63154.1,1.0106,0.361859,b,139866.0,28727.8,2.26468,-0.661331,j,29003.0,27868.2,0.284414,0.068407,j,35606.7,27488.2,0.716539,1.86885,j,329181.0,26993.2,-3.19212,-2.01676,,,,,,,,,,,,,,,,,,,,,,,,,
70,69355.5,-1.52539,j,386970.0,101815.0,2.0086,2.38848,b,351710.0,79304.7,2.1694,0.294431,j,639673.0,53169.2,3.17872,-2.15249,j,134457.0,36747.2,1.97101,-0.763761,j,209910.0,35624.8,2.45923,1.22134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,108673.0,-3.08316,j,235786.0,61040.5,2.0266,0.513158,b,45716.0,40871.2,0.462462,-0.557908,j,270910.0,35741.9,2.71369,-1.4858,j,244614.0,31969.2,2.7234599999999998,0.322208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,58907.3,-0.483338,j,210862.0,102426.0,-1.34407,-2.98647,j,132826.0,63948.0,-1.36011,0.569626,j,259442.0,30957.2,-2.81495,2.29957,j,52382.3,25983.7,-1.31549,-1.66222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,19165.4,-0.583551,j,215502.0,69239.1,1.80034,-2.26609,j,1222120.0,62307.8,3.6687,2.91671,j,795002.0,56242.2,3.3405,0.582328,j,688785.0,39422.8,3.5527800000000003,-1.67945,b,73798.8,38234.5,1.2679799999999999,0.957645,j,303108.0,33306.1,2.8981,1.63319,j,381970.0,29772.5,3.2431900000000002,-1.14923,j,127883.0,26077.4,2.27199,0.43655,,,,,,,,,,,,,,,,,,,,,,,,,
74,18000.5,-1.25473,j,187992.0,184089.0,-0.0691647,0.44509,j,744779.0,134990.0,-2.39226,-1.95602,j,866300.0,133078.0,-2.56026,1.35503,b,111174.0,105913.0,-0.270969,3.05111,j,223805.0,66276.9,-1.88448,-2.59955,b,76357.6,56625.0,-0.791724,-1.24712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,43535.9,1.71563,j,319176.0,103356.0,-1.7919200000000002,-1.15847,b,108371.0,85308.1,-0.7174159999999999,1.33042,j,314405.0,68799.3,-2.20004,-2.17738,j,101826.0,47149.7,-1.3978899999999999,2.91839,j,38908.0,37342.8,-0.22840500000000002,-0.151382,j,58806.9,33279.8,1.14325,2.3659,j,88473.8,26458.8,-1.8762599999999998,-0.408166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,35926.6,-0.2873,j,309931.0,79363.0,2.03752,0.942844,j,774004.0,72404.6,-3.05991,-2.23613,j,193502.0,52899.0,1.9686299999999999,2.83295,j,29038.3,27767.3,0.17618399999999998,-2.92489,j,29226.4,27398.9,0.322141,-1.01486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,28732.0,1.58719,j,628158.0,68488.1,2.9060099999999998,-2.62625,j,468497.0,51824.4,2.89162,-1.04949,j,63408.7,36511.0,1.13975,0.0361558,j,201419.0,27843.5,2.66629,1.95397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3519.71,-2.37899,j,650441.0,194828.0,-1.87474,0.888073,j,257805.0,160163.0,-1.0412299999999999,-2.76794,j,123172.0,69654.8,-1.15903,-1.08038,j,236898.0,63180.1,-1.9947400000000002,-2.28065,b,132754.0,53538.4,-1.55375,-0.478379,j,67774.2,31578.0,-1.39465,0.295942,j,30142.0,26216.2,-0.508293,2.37279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,79127.6,-2.85347,b,94172.6,82607.5,-0.470923,1.15673,j,56389.9,33176.5,-1.11784,-1.40219,j,35504.1,30450.4,0.512727,0.332965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,23687.2,-1.01318,b,164924.0,95328.6,1.1232799999999998,1.99825,j,168003.0,80824.0,1.35395,-1.51618,j,66628.3,25484.8,1.61274,2.68871,j,24858.9,24501.6,0.120325,0.553099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,178730.0,2.04136,j,696220.0,680110.0,0.14511300000000002,-1.2613,j,966252.0,201957.0,-2.24722,2.3208,b,930946.0,196929.0,-2.23379,1.52711,b,142070.0,139100.0,0.0862909,2.52392,j,217764.0,111651.0,1.28319,1.93607,j,94374.2,75388.3,-0.68711,1.67783,j,150244.0,70434.2,-1.39008,0.146709,j,117993.0,45473.5,-1.6020299999999998,-1.76374,j,244046.0,44994.6,-2.37419,-0.989649,j,484548.0,36590.7,-3.27507,-0.0178238,j,36210.7,34337.5,-0.201431,-0.657553,j,1021190.0,23904.3,-4.44766,-1.41409,,,,,
82,20355.1,0.832066,j,128266.0,123377.0,-0.183609,-1.35699,b,85902.2,72442.6,0.589829,1.40992,j,64478.1,63137.9,-0.194172,2.84542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,61536.7,-0.151109,j,234176.0,102215.0,1.46795,2.07139,j,83986.9,63251.7,-0.7824,-1.78038,b,42492.9,41057.3,0.157979,-1.57027,j,109963.0,25321.6,2.14622,-1.37526,m-,276836.0,49622.0,2.40401,-0.291292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,14349.7,-2.63114,b,120997.0,106099.0,-0.452431,1.80625,j,287083.0,90920.8,-1.81525,-0.392443,b,126386.0,78437.1,1.0428600000000001,-2.54111,b,93858.6,56392.9,-1.0929799999999998,1.71352,j,172703.0,47703.6,1.9597,-1.39084,j,48274.9,47352.1,0.148373,-0.842619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,47015.3,3.06713,b,755762.0,174879.0,-2.14017,-0.789725,b,180603.0,105337.0,-1.12926,2.19624,j,351846.0,75275.7,-2.22241,1.24551,j,173365.0,67656.7,-1.5893700000000002,0.408639,b,53449.3,48757.6,0.413966,-1.7799,j,49772.6,47504.9,-0.238564,3.04336,j,90147.0,47122.6,1.25904,2.88464,j,55957.8,37485.6,0.954456,-2.60185,j,35792.9,35137.3,-0.15748499999999999,-0.414008,,,,,,,,,,,,,,,,,,,,
86,47538.4,-3.00472,b,80529.7,76586.0,-0.24771700000000002,1.96139,j,101640.0,69137.1,-0.921236,-1.22252,j,319476.0,34610.1,2.9125099999999997,-0.834041,j,252166.0,30387.2,2.8054099999999997,0.510625,b,28241.5,27662.3,-0.131665,1.24992,m+,34565.4,29149.9,-0.600485,-2.30725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,46447.5,2.19456,j,194238.0,92493.1,-1.3675899999999999,-2.13179,j,95268.5,83237.9,-0.44819799999999993,-2.45346,j,94954.0,67053.1,0.881064,0.834663,b,196078.0,67003.4,1.7334900000000002,1.2003,j,85010.3,42072.6,1.31643,-0.112278,j,131444.0,24386.3,2.36689,-0.193148,j,375120.0,24260.3,-3.4304,1.44516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,99466.4,2.78437,b,131986.0,92453.2,0.8876200000000001,1.18643,j,815494.0,54651.9,3.3947,-1.16586,b,50648.4,38408.0,-0.756378,-0.0993636,j,284753.0,25520.8,3.1030900000000003,-0.240328,j,1023590.0,22487.2,-4.5111300000000005,-1.4808,e-,29728.0,23690.7,-0.699561,-2.4174,g,24725.9,24576.3,0.11025399999999999,-1.46108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,87999.9,2.23452,b,233993.0,109215.0,1.38775,-1.42091,j,97031.8,56431.5,-1.13183,1.28032,j,88919.6,48704.0,-1.19821,-0.731374,j,188971.0,47621.7,2.0537400000000003,-2.86288,j,42124.4,31609.7,0.793748,-0.337719,j,30999.8,30692.0,0.0898453,1.48475,m-,144011.0,33078.6,2.15069,1.47972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,233944.0,0.0662602,j,2248840.0,726404.0,1.79572,-3.09895,j,482186.0,478721.0,0.0582971,-0.042397,j,93589.9,83641.8,0.44486499999999995,1.81662,b,83061.3,54946.6,0.9661879999999999,-2.54046,j,54606.7,49848.7,-0.376949,1.18291,j,57049.3,44504.0,-0.727643,-0.396418,j,687130.0,41116.0,-3.5082400000000002,-0.690808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,81512.6,2.95874,j,647939.0,88917.8,-2.67434,1.82073,b,98351.7,44601.5,-1.42374,-0.196511,b,34688.8,34297.2,-0.07280410000000001,-0.980836,e+,305376.0,83356.9,-1.97239,-0.839922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,83365.7,-1.88799,j,112515.0,111741.0,0.014602200000000003,0.865762,b,69449.5,67855.4,-0.204754,-2.83493,j,27671.5,27344.5,0.123696,1.69953,j,29705.6,26840.4,-0.36669,2.40225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,23661.9,-2.7652,j,318151.0,151497.0,1.3683100000000001,-2.1091,b,464869.0,96879.5,2.24978,0.61568,b,52918.1,32885.5,1.04856,1.78344,g,172400.0,36312.5,2.23952,1.47978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,153311.0,3.08672,j,296097.0,85312.9,1.9141599999999999,0.723157,j,324079.0,83049.8,-2.03648,-0.26827,j,772954.0,59831.6,3.25009,-2.13792,j,83242.9,32594.4,1.58792,0.115192,m-,30458.7,25758.9,0.595237,0.804918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,120491.0,0.175805,j,940438.0,452050.0,1.34901,-2.37146,j,718876.0,276537.0,1.60162,1.42603,b,190783.0,152306.0,-0.692505,0.0277215,j,113820.0,64363.2,1.16937,-1.71428,j,66659.3,55965.2,0.5908260000000001,1.29296,b,90543.4,49333.0,1.21169,0.583083,b,129959.0,49152.3,1.6259299999999999,-3.00851,j,128851.0,40457.6,-1.8175400000000002,-1.50196,j,150347.0,39501.1,-2.01132,0.182765,b,130809.0,29649.4,2.16222,1.82232,m-,183476.0,72610.6,-1.57845,0.627835,,,,,,,,,,
96,68203.2,-2.94529,j,487156.0,273822.0,1.17616,2.04918,b,293316.0,265700.0,0.42031,-0.36538,b,173523.0,169467.0,-0.19681099999999999,2.40995,j,130482.0,119674.0,-0.41740200000000005,1.52265,j,846188.0,105679.0,2.7694,-1.07471,b,106315.0,97303.5,-0.344326,-1.47694,j,109734.0,90657.2,0.628139,-1.19299,j,152568.0,74123.7,-1.34374,-0.362649,b,195343.0,72652.6,1.6434799999999998,-2.07777,b,59969.2,48506.6,-0.659397,-2.56813,j,31770.8,28242.3,0.493609,2.52695,,,,,,,,,,
97,59205.4,2.64941,j,146913.0,123823.0,-0.593815,-1.16454,j,68788.1,58425.7,-0.536905,1.18399,b,34644.3,33902.2,-0.11819600000000001,2.89185,j,100028.0,27713.8,-1.95478,-2.92265,j,46346.4,25962.0,1.16325,2.47021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,43828.7,2.7325,j,633193.0,108701.0,2.44755,0.636611,j,71899.6,64923.6,-0.45441400000000004,-2.22587,j,497748.0,54940.1,2.8938,-1.50693,j,84620.0,41646.9,1.3318299999999998,1.60623,j,148052.0,27253.8,2.37652,-0.591932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,14913.8,-1.97209,j,82978.8,80919.7,0.209916,0.675169,j,90420.9,80435.7,-0.476653,-1.34716,j,132068.0,59446.1,-1.43134,2.35406,b,164307.0,41470.7,-2.0518099999999997,-2.35648,j,290553.0,31893.3,-2.89934,-2.83417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,45412.5,1.47011,b,220384.0,195726.0,0.478496,-2.03689,b,253403.0,156312.0,-1.05885,1.51478,j,341513.0,148204.0,1.47539,-1.59572,j,111465.0,84824.1,-0.752946,0.681576,j,1548790.0,58053.3,3.9766199999999996,2.97137,j,201345.0,55206.5,-1.96685,0.259292,j,72057.1,49368.2,0.903603,-0.119793,j,47592.1,44278.5,-0.38061100000000003,-2.16261,j,46317.3,43994.6,-0.292453,1.60822,j,37213.4,37059.3,0.0622746,-2.68736,j,59724.5,36846.0,1.05491,0.800767,b,46700.9,33955.7,0.824728,1.9825,j,105857.0,27225.1,2.03227,2.83086
101,58645.6,1.60339,j,124001.0,78655.6,1.01334,-2.86121,j,120324.0,34808.3,-1.9031099999999999,-0.176828,b,125363.0,27527.6,2.19536,-1.2688,e+,55547.7,55368.0,0.0805556,-0.0734978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,44073.8,-1.43386,b,95008.9,87328.1,-0.385613,-1.56551,b,197673.0,74505.0,-1.6256899999999999,0.232645,j,258823.0,70915.5,-1.96833,1.67948,j,62762.2,47263.6,-0.7604489999999999,2.22944,j,57160.9,46773.5,-0.641656,-2.21275,j,43531.3,42314.8,-0.176765,1.71337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,82178.5,2.6811,b,281503.0,231216.0,0.6339779999999999,-0.76899,b,190741.0,172585.0,0.449671,2.08562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,51381.8,1.8371,j,148663.0,107757.0,-0.843633,-0.965647,j,137274.0,95336.9,0.89695,1.57039,j,70072.4,64685.6,-0.376199,-1.72659,j,29946.3,29539.1,-0.14511,-2.62513,j,41034.9,28080.3,-0.917223,-2.96583,j,25492.0,24731.3,0.0317126,0.879029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,27805.0,3.07301,j,343854.0,201278.0,-1.11322,1.18092,j,261756.0,201073.0,-0.72318,-0.613641,b,154988.0,149145.0,0.235994,-2.76016,j,181696.0,116032.0,-1.0153,3.07744,b,85361.0,69308.7,0.6055149999999999,0.0650562,j,390137.0,32104.4,-3.1886900000000002,-2.98625,j,47246.2,30826.3,-0.976816,-1.39299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,12413.4,-2.76748,j,406537.0,340654.0,0.592279,-0.141986,j,342025.0,324681.0,-0.211723,2.95019,j,154827.0,127751.0,-0.628642,1.48223,b,120512.0,114236.0,-0.282563,-2.50139,j,100269.0,90160.9,-0.45682,-0.637771,j,98742.4,49916.0,1.30039,0.453939,j,53199.4,49480.8,0.377327,-0.839745,b,50383.8,44125.4,0.5184380000000001,-2.73201,j,117434.0,36218.6,-1.8429,2.10003,g,25202.9,10183.7,-1.55574,-0.352333,,,,,,,,,,,,,,,
107,203158.0,1.5487,j,333539.0,119962.0,-1.67995,-0.63006,b,171348.0,101836.0,-1.1074,-2.78036,b,236733.0,100411.0,-1.50166,-1.69654,j,376045.0,72819.1,-2.32496,2.84554,j,86219.6,66199.7,-0.7243609999999999,0.0988457,j,55984.2,46233.5,-0.632894,-1.94404,j,445908.0,30397.1,-3.37771,-1.36559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,74488.3,2.97008,b,76048.9,73891.9,-0.184336,-0.167121,j,152827.0,61977.9,1.54895,-0.358601,j,55097.2,44004.2,0.669876,2.49601,j,96649.5,41329.8,1.48969,3.00409,j,100726.0,24665.9,2.08334,-1.1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,25348.2,-2.94549,b,209021.0,187277.0,-0.43628999999999996,-0.245602,j,627936.0,104512.0,2.4790799999999997,2.55226,j,101974.0,85442.1,0.602225,-1.85166,j,250056.0,44858.3,-2.4015299999999997,2.43174,j,39868.1,38534.0,-0.23485100000000003,2.57573,j,266307.0,30102.2,-2.86927,-1.07844,j,30866.3,29752.7,-0.105985,1.65238,j,83679.9,25119.7,-1.87085,1.95559,,,,,,,,,,,,,,,,,,,,,,,,,
110,37953.0,-2.54407,b,85345.8,83674.1,0.13261900000000001,-2.39418,j,113027.0,78263.8,-0.89576,0.699745,b,59721.4,58178.6,0.0833195,0.286767,b,41448.3,37150.7,0.459264,0.780245,j,342128.0,36544.7,2.92671,-0.885163,j,36004.9,25110.2,0.890835,-2.78934,j,61014.9,24686.9,1.547,0.408233,e+,73861.7,60231.9,-0.660659,2.66969,,,,,,,,,,,,,,,,,,,,,,,,,
111,329836.0,-1.889,b,355431.0,254959.0,-0.85956,2.61426,j,265863.0,176558.0,0.9620549999999999,-0.566427,b,234880.0,159919.0,0.907468,0.308344,j,1143120.0,157843.0,-2.66803,2.2095,j,124984.0,119730.0,-0.255919,0.938011,j,104904.0,101156.0,-0.184126,-0.435804,j,177433.0,78979.2,1.44665,1.87634,j,51972.4,31239.6,1.08759,2.81756,m-,346649.0,341431.0,-0.174599,-1.20478,,,,,,,,,,,,,,,,,,,,
112,155521.0,1.91074,j,221091.0,126598.0,1.15534,-1.74127,j,521243.0,109724.0,-2.23857,0.526528,j,842756.0,55710.6,3.4085199999999998,-1.79122,j,82791.6,54858.1,0.96998,-0.469066,j,48702.2,44846.9,-0.378413,-3.06139,m-,23627.6,18329.8,0.743066,1.7444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,80863.3,1.93096,j,81742.0,81202.1,-0.045714300000000006,-0.227887,j,79661.5,65783.2,-0.610796,-1.18078,j,911058.0,39943.1,-3.81978,-2.99759,j,37661.0,31718.5,-0.594236,-2.95551,m-,67837.3,62525.8,-0.409323,1.05314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,10603.2,0.717984,j,144182.0,85374.4,1.1046,-2.31106,b,202257.0,65217.2,1.79562,2.85089,j,64482.8,54483.6,0.578328,0.991838,b,134700.0,43786.9,1.7867400000000002,-0.221833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,56076.1,0.857715,j,655026.0,342885.0,-1.25861,1.54679,j,346466.0,219872.0,1.00875,-1.75564,j,396707.0,137093.0,1.72147,-1.57654,j,475731.0,122207.0,-2.03153,-2.89613,j,241870.0,85089.5,-1.7036200000000001,0.977096,b,154171.0,66243.1,-1.48719,2.4937,j,67965.0,59630.1,0.5008560000000001,-1.29642,j,63976.9,56124.2,0.48635500000000004,-0.634041,j,188729.0,48565.4,2.0322400000000003,-0.72144,b,52009.5,43698.2,0.587084,1.84926,j,31816.2,26118.2,-0.61763,0.23005,j,1190580.0,25163.2,4.5498400000000006,-1.23652,,,,,
116,50996.2,0.302835,j,431798.0,416210.0,0.23122800000000002,-2.17642,j,254333.0,172186.0,-0.929707,1.90662,b,169802.0,161910.0,-0.214873,0.472118,j,135084.0,85777.0,-1.0196399999999999,0.87547,j,109758.0,62495.7,-1.15094,-0.175516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,16869.5,1.55502,b,166922.0,119044.0,-0.857081,-1.52642,j,150142.0,69547.2,-1.40244,0.90761,j,81522.6,64151.7,-0.7122,1.80026,j,69252.4,53161.8,-0.7230439999999999,-2.78205,j,41039.4,39670.7,0.047881400000000005,1.37495,j,1180460.0,29526.3,4.38136,-0.995817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,8009.92,-2.23075,b,508313.0,155478.0,1.8512400000000002,-2.79419,j,330998.0,90822.5,1.9667,-0.301904,j,305827.0,68415.7,2.17696,0.724215,j,80520.5,53163.1,0.943061,1.08374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,17427.6,0.894966,b,412446.0,239917.0,-1.1219,-2.37602,b,185718.0,176752.0,-0.015322200000000001,0.394126,j,113918.0,95886.9,0.595191,2.0116,j,61217.1,55848.5,-0.412236,1.341,j,149819.0,50628.8,-1.74745,2.34475,j,58971.0,50092.2,-0.56972,-0.643158,j,73109.2,41975.1,-1.1489,-0.940416,j,93913.0,38469.3,1.53954,-0.509123,j,43608.0,36079.7,0.6223479999999999,-3.01306,,,,,,,,,,,,,,,,,,,,
120,65919.6,-1.86109,j,146632.0,122533.0,0.589672,1.94196,j,186282.0,110590.0,-1.09847,-1.27456,b,272350.0,100346.0,-1.6532200000000001,1.01028,b,75287.5,73909.1,-0.15271600000000002,-0.358189,b,70720.5,68904.7,0.10923,2.90799,m-,114847.0,46793.4,-1.54665,-2.45153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,100928.0,0.504885,b,237291.0,97147.2,-1.54047,-1.81976,b,93194.6,76936.7,0.615746,-2.93062,j,49780.8,49066.0,0.168699,0.859351,j,629664.0,34443.8,3.59815,2.68599,m+,130045.0,33495.1,-2.03262,-0.557317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6869.64,1.66833,j,174227.0,173339.0,0.0130017,-0.0835041,b,146327.0,112196.0,-0.755099,2.37316,j,108582.0,86751.6,-0.690083,-2.62875,b,72224.7,28076.9,-1.59321,-2.19158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,21629.4,0.156041,b,385252.0,249916.0,-0.993195,1.29278,j,375848.0,149684.0,-1.56976,-1.58776,j,234302.0,99429.6,-1.49993,-2.67862,j,67108.4,47888.5,-0.8652639999999999,-2.13937,j,297471.0,36060.7,-2.79902,-0.241888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,79048.6,-1.91217,j,1298170.0,90997.3,3.34974,-0.256549,j,187980.0,84548.3,1.43377,2.36844,j,116197.0,81830.1,0.8759979999999999,1.31168,j,91793.8,72126.7,0.721911,-2.85051,j,363371.0,72040.7,2.30036,-0.816939,j,56530.1,54713.8,0.201267,1.50018,j,496050.0,31105.4,3.46136,-1.63223,j,181356.0,24608.9,2.68478,0.69203,j,32644.1,24573.4,-0.771163,-2.37677,,,,,,,,,,,,,,,,,,,,
125,44648.0,0.0892886,b,669276.0,79983.5,2.8132599999999996,0.224158,j,398158.0,58365.8,2.60732,-2.11632,b,104489.0,48243.3,1.3906100000000001,-3.14111,j,288175.0,29302.1,2.9760000000000004,1.65159,j,412397.0,27508.2,3.39931,-2.97126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,33189.8,-2.40431,j,196107.0,153080.0,0.728684,-2.63159,b,104425.0,79503.8,-0.77013,0.45483,b,70405.8,65853.9,0.320982,-0.306953,j,80449.7,25903.3,1.7930000000000001,-2.8129,e-,150889.0,117616.0,0.7355,1.04875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,62141.2,3.07757,j,332357.0,104462.0,1.82362,0.092485,b,91208.0,71876.0,0.709896,-3.06296,j,39657.0,32230.0,0.625205,-0.143253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,67456.3,1.50873,j,98636.5,94307.0,0.158525,-2.1567,j,87860.6,57074.9,-0.991975,-1.56732,j,362549.0,54647.8,2.57964,1.09326,b,68133.6,40970.7,1.07769,1.04251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,46920.5,2.81031,j,114363.0,108383.0,0.304745,0.0663711,j,75244.0,72842.5,-0.212456,-2.60519,b,70070.6,51452.3,0.8072050000000001,2.85117,b,52728.1,31874.2,-1.07885,0.445896,j,39338.5,27512.3,-0.8931450000000001,-0.755042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,47792.8,2.74348,b,95737.6,94968.5,0.0761054,-1.27673,j,99392.9,79297.9,-0.695321,-0.800439,j,45363.9,43571.7,-0.198751,0.538375,j,125804.0,41155.5,-1.7755900000000002,2.16034,j,48582.3,37109.7,0.7518600000000001,2.99022,j,340873.0,30883.5,3.09213,1.88942,j,258588.0,28104.1,-2.90884,1.87775,j,54990.8,27818.2,-1.29165,-2.8072,,,,,,,,,,,,,,,,,,,,,,,,,
131,83694.5,-0.248955,j,980843.0,159547.0,2.5024900000000003,2.84328,b,52317.1,52044.1,0.0575612,-0.479371,j,237967.0,30251.1,2.75127,0.388178,j,25823.9,24778.2,-0.151823,2.31739,j,366628.0,22983.0,3.46158,-0.849892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,41134.6,-3.04794,j,408937.0,263967.0,-0.989632,-1.13874,j,1029720.0,151190.0,-2.60563,2.88966,j,136208.0,131115.0,-0.225508,1.45164,j,230801.0,123412.0,-1.2361,0.961376,j,367994.0,77436.0,-2.24,-1.55042,j,338911.0,69541.5,-2.2652099999999997,2.12893,b,122292.0,42728.0,-1.71058,2.99754,j,1005840.0,35149.0,4.04681,-1.10244,j,45419.6,33813.8,-0.804002,0.532427,,,,,,,,,,,,,,,,,,,,
133,62730.0,1.05966,b,369792.0,120040.0,1.7882,-0.896335,b,494520.0,108144.0,2.20004,2.95445,j,71406.9,37714.8,1.25237,0.910235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,26464.0,0.0708465,j,572541.0,92640.2,2.50715,-1.88034,b,83629.9,83078.8,0.07733999999999999,2.36047,j,48292.2,45081.9,0.362057,0.842517,j,40772.9,38173.0,-0.324558,-0.249212,j,137418.0,34122.2,-2.06718,0.0944678,m+,36836.2,35464.3,-0.277251,-1.92186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,201590.0,1.71816,j,111146.0,86320.0,-0.7337739999999999,-1.91842,j,497933.0,73234.6,-2.6038,-1.77816,j,78339.4,53249.2,-0.933097,-0.754704,j,423267.0,50586.2,2.81382,-0.195077,b,50053.3,48881.2,0.0553411,-0.205871,j,212382.0,45589.8,2.21787,-2.25004,m-,141951.0,141840.0,-0.039538699999999996,1.42611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
